Count_cell_all,Count_cell_final,FileName_PM,FileName_TOTAL,FileName_nucleus,FileName_nucleus_cell_final_outline,FileName_score_bw,ImageNumber,ImageQuality_PowerLogLogSlope_nucleus,Intensity_MedianIntensity_PM_bgCorr_bgMask,Intensity_MedianIntensity_TOTAL_bgCorr_bgMask,Mean_cell_final_Intensity_IntegratedIntensity_PM_bgCorr_intraimage,Mean_cell_final_Intensity_IntegratedIntensity_TOTAL_bgCorr_intraimage,Mean_cell_final_Math_cytoplasmAbundance,Mean_cell_final_Math_ratio,Mean_nucleus_final_AreaShape_Area,Mean_nucleus_final_AreaShape_Center_X,Mean_nucleus_final_AreaShape_Center_Y,Mean_nucleus_final_AreaShape_Compactness,Mean_nucleus_final_AreaShape_Eccentricity,Mean_nucleus_final_AreaShape_EulerNumber,Mean_nucleus_final_AreaShape_Extent,Mean_nucleus_final_AreaShape_FormFactor,Mean_nucleus_final_AreaShape_MajorAxisLength,Mean_nucleus_final_AreaShape_MaxFeretDiameter,Mean_nucleus_final_AreaShape_MaximumRadius,Mean_nucleus_final_AreaShape_MeanRadius,Mean_nucleus_final_AreaShape_MedianRadius,Mean_nucleus_final_AreaShape_MinFeretDiameter,Mean_nucleus_final_AreaShape_MinorAxisLength,Mean_nucleus_final_AreaShape_Orientation,Mean_nucleus_final_AreaShape_Perimeter,Mean_nucleus_final_AreaShape_Solidity,Median_cell_final_Intensity_IntegratedIntensity_PM_bgCorr_intraimage,Median_cell_final_Intensity_IntegratedIntensity_TOTAL_bgCorr_intraimage,Median_cell_final_Math_cytoplasmAbundance,Median_cell_final_Math_ratio,Metadata_Channel,Metadata_FileLocation,Metadata_gene,Metadata_imageBaseName,Metadata_pathBase,Metadata_plateName,Metadata_platePath,Metadata_plateRepl,Metadata_posNum,Metadata_posPath,Metadata_siRNA,Metadata_wellNum,Metadata_wellPath,PathName_PM,PathName_TOTAL,PathName_nucleus,PathName_nucleus_cell_final_outline,Treatment
241,85,myplate_01--CMC2--280--W299--P01--PM.tif,myplate_01--CMC2--280--W299--P01--TOTAL.tif,myplate_01--CMC2--280--W299--P01--DNA.tif,myplate_01--CMC2--280--W299--P01--outlines.tif,myplate_01--CMC2--280--W299--P01--score.tif,299,-1.76858268393,0.000295948702842,0.000229732133448,8.93286401181,18.0801678768,1,0.61057449144,1311.16470588,668.776470588,383.4,1.03042818494,0.523679711514,1,0.752712513074,0.862085737301,44.7044948754,44.7850598451,17.9760331753,6.72812426137,5.97738486587,36.3866021112,36.9806401672,-0.3543447101,137.934447059,0.959161820729,8.33194503374,14.7272453173,1,0.55574058456,NA,NA,CMC2,myplate_01--CMC2--280--W299--P01,C:\tutorial,myplate,myplate_01,1,1,P01--CMC2--280,280,299,W299--CMC2--280,C:\tutorial\myplate_01\W299--CMC2--280\P01--CMC2--280,C:\tutorial\myplate_01\W299--CMC2--280\P01--CMC2--280,C:\tutorial\myplate_01\W299--CMC2--280\P01--CMC2--280,C:\tutorial\myplate_01--cellprofiler\W299--CMC2--280\P01--CMC2--280,CMC2_280
217,79,myplate_01--CEBPB--541--W300--P01--PM.tif,myplate_01--CEBPB--541--W300--P01--TOTAL.tif,myplate_01--CEBPB--541--W300--P01--DNA.tif,myplate_01--CEBPB--541--W300--P01--outlines.tif,myplate_01--CEBPB--541--W300--P01--score.tif,300,-1.76440644004,0.000295948702842,0.000244991155341,10.6071510371,18.3199264378,1,0.770846685144,1355.6835443,757.569620253,432,1.03175206041,0.51979606926,1,0.767584600883,0.87667414301,45.4163350198,45.086690167,18.3512561076,6.87311534284,6.10862514374,36.7466077988,37.5482245358,-4.5509851118,138.184227848,0.962761226868,10.0987109207,13.804989743,1,0.706492761429,NA,NA,CEBPB,myplate_01--CEBPB--541--W300--P01,C:\tutorial,myplate,myplate_01,1,1,P01--CEBPB--541,541,300,W300--CEBPB--541,C:\tutorial\myplate_01\W300--CEBPB--541\P01--CEBPB--541,C:\tutorial\myplate_01\W300--CEBPB--541\P01--CEBPB--541,C:\tutorial\myplate_01\W300--CEBPB--541\P01--CEBPB--541,C:\tutorial\myplate_01--cellprofiler\W300--CEBPB--541\P01--CEBPB--541,CEBPB_541
268,104,myplate_01--TERT--679--W301--P01--PM.tif,myplate_01--TERT--679--W301--P01--TOTAL.tif,myplate_01--TERT--679--W301--P01--DNA.tif,myplate_01--TERT--679--W301--P01--outlines.tif,myplate_01--TERT--679--W301--P01--score.tif,301,-1.68574199065,0.000234912615269,0.000229732133448,10.8269404512,22.8945731214,1,0.753667303937,1298.25961538,626.990384615,461.875,1.02665589511,0.523092202086,1,0.762939497348,0.878816692455,44.3734355965,44.1007092492,18.1211497833,6.77860975852,6.02612781753,36.1952166673,36.9157276829,-4.2553095626,135.343673077,0.962435991321,10.1500419118,14.8576795151,1,0.74609271946,NA,NA,TERT,myplate_01--TERT--679--W301--P01,C:\tutorial,myplate,myplate_01,1,1,P01--TERT--679,679,301,W301--TERT--679,C:\tutorial\myplate_01\W301--TERT--679\P01--TERT--679,C:\tutorial\myplate_01\W301--TERT--679\P01--TERT--679,C:\tutorial\myplate_01\W301--TERT--679\P01--TERT--679,C:\tutorial\myplate_01--cellprofiler\W301--TERT--679\P01--TERT--679,TERT_679
203,84,myplate_01--scrambled--control--W302--P01--PM.tif,myplate_01--scrambled--control--W302--P01--TOTAL.tif,myplate_01--scrambled--control--W302--P01--DNA.tif,myplate_01--scrambled--control--W302--P01--outlines.tif,myplate_01--scrambled--control--W302--P01--score.tif,302,-1.77490122205,0.000234912615269,0.000229732133448,13.7005601803,18.7656426664,1,0.944700829335,1286.30952381,620.821428571,464.238095238,1.03359634251,0.544277245086,1,0.755859537919,0.866975247677,44.7063236728,44.6421359522,17.8835097172,6.69440815861,5.97579022119,36.0076482296,36.5908437498,3.40134571899,136.100047619,0.95881242012,13.4357513722,14.8270469089,1,0.967367173956,NA,NA,scrambled,myplate_01--scrambled--control--W302--P01,C:\tutorial,myplate,myplate_01,1,1,P01--scrambled--control,control,302,W302--scrambled--control,C:\tutorial\myplate_01\W302--scrambled--control\P01--scrambled--control,C:\tutorial\myplate_01\W302--scrambled--control\P01--scrambled--control,C:\tutorial\myplate_01\W302--scrambled--control\P01--scrambled--control,C:\tutorial\myplate_01--cellprofiler\W302--scrambled--control\P01--scrambled--control,scrambled_control
182,84,myplate_01--HELLS--859--W303--P01--PM.tif,myplate_01--HELLS--859--W303--P01--TOTAL.tif,myplate_01--HELLS--859--W303--P01--DNA.tif,myplate_01--HELLS--859--W303--P01--outlines.tif,myplate_01--HELLS--859--W303--P01--score.tif,303,-1.77639342019,0.000234912615269,0.000214473111555,13.1055181425,17.9532936848,1,0.904933084606,1237.26190476,628.023809524,378.071428571,1.02681142008,0.508919974049,1,0.764153643926,0.871985685969,43.1331265094,43.0527859645,17.6901710517,6.60211136452,5.88369969639,35.3851810837,36.1777324246,7.82166680763,132.668166667,0.958823443624,12.2839775344,14.7701074807,1,0.895679342775,NA,NA,HELLS,myplate_01--HELLS--859--W303--P01,C:\tutorial,myplate,myplate_01,1,1,P01--HELLS--859,859,303,W303--HELLS--859,C:\tutorial\myplate_01\W303--HELLS--859\P01--HELLS--859,C:\tutorial\myplate_01\W303--HELLS--859\P01--HELLS--859,C:\tutorial\myplate_01\W303--HELLS--859\P01--HELLS--859,C:\tutorial\myplate_01--cellprofiler\W303--HELLS--859\P01--HELLS--859,HELLS_859
168,80,myplate_01--SDHD--417--W304--P01--PM.tif,myplate_01--SDHD--417--W304--P01--TOTAL.tif,myplate_01--SDHD--417--W304--P01--DNA.tif,myplate_01--SDHD--417--W304--P01--outlines.tif,myplate_01--SDHD--417--W304--P01--score.tif,304,-1.78024399668,0.000295948702842,0.000244991155341,13.1847056276,20.8967529607,1,0.8109311222,1216.6625,654.3625,395.2875,1.03126743233,0.520751518399,1,0.754390620918,0.865148463566,43.1413004946,43.1037058556,17.5261201131,6.54488421,5.79815422276,35.0361768701,35.8303163759,-1.77437494138,132.63575,0.957434376759,11.2521251354,17.248729846,1,0.828688422673,NA,NA,SDHD,myplate_01--SDHD--417--W304--P01,C:\tutorial,myplate,myplate_01,1,1,P01--SDHD--417,417,304,W304--SDHD--417,C:\tutorial\myplate_01\W304--SDHD--417\P01--SDHD--417,C:\tutorial\myplate_01\W304--SDHD--417\P01--SDHD--417,C:\tutorial\myplate_01\W304--SDHD--417\P01--SDHD--417,C:\tutorial\myplate_01--cellprofiler\W304--SDHD--417\P01--SDHD--417,SDHD_417
160,74,myplate_01--APC--491--W305--P01--PM.tif,myplate_01--APC--491--W305--P01--TOTAL.tif,myplate_01--APC--491--W305--P01--DNA.tif,myplate_01--APC--491--W305--P01--outlines.tif,myplate_01--APC--491--W305--P01--score.tif,305,-1.7732751833,0.000250171637163,0.000229732133448,14.9530030168,22.125014425,1,0.945898862201,1238.71621622,617.472972973,381.594594595,1.03547640949,0.528766344186,1,0.742584233322,0.857724329079,43.6514233433,43.9242765494,17.4157665537,6.52227971899,5.80011520833,35.3261518475,35.9231546796,-3.51091801551,133.924891892,0.956531436074,14.1331345295,14.3371712887,1,0.934726914364,NA,NA,APC,myplate_01--APC--491--W305--P01,C:\tutorial,myplate,myplate_01,1,1,P01--APC--491,491,305,W305--APC--491,C:\tutorial\myplate_01\W305--APC--491\P01--APC--491,C:\tutorial\myplate_01\W305--APC--491\P01--APC--491,C:\tutorial\myplate_01\W305--APC--491\P01--APC--491,C:\tutorial\myplate_01--cellprofiler\W305--APC--491\P01--APC--491,APC_491
197,94,myplate_01--BRCA2--562--W306--P01--PM.tif,myplate_01--BRCA2--562--W306--P01--TOTAL.tif,myplate_01--BRCA2--562--W306--P01--DNA.tif,myplate_01--BRCA2--562--W306--P01--outlines.tif,myplate_01--BRCA2--562--W306--P01--score.tif,306,-1.76816914013,0.00018913554959,0.000168696045876,11.2795352786,20.7220039785,1,0.768323479876,1314.39361702,598.212765957,417.468085106,1.03357821792,0.530230424824,1,0.747487168433,0.851707777123,44.6238599968,44.7758335155,17.8805756441,6.68224728504,5.95150120831,36.3418564432,36.9596245175,4.88227178821,138.083425532,0.955990617439,10.298336984,14.1536356341,1,0.816258085473,NA,NA,BRCA2,myplate_01--BRCA2--562--W306--P01,C:\tutorial,myplate,myplate_01,1,1,P01--BRCA2--562,562,306,W306--BRCA2--562,C:\tutorial\myplate_01\W306--BRCA2--562\P01--BRCA2--562,C:\tutorial\myplate_01\W306--BRCA2--562\P01--BRCA2--562,C:\tutorial\myplate_01\W306--BRCA2--562\P01--BRCA2--562,C:\tutorial\myplate_01--cellprofiler\W306--BRCA2--562\P01--BRCA2--562,BRCA2_562
267,108,myplate_01--PEX5--903--W307--P01--PM.tif,myplate_01--PEX5--903--W307--P01--TOTAL.tif,myplate_01--PEX5--903--W307--P01--DNA.tif,myplate_01--PEX5--903--W307--P01--outlines.tif,myplate_01--PEX5--903--W307--P01--score.tif,307,-1.70363002899,0.00018913554959,0.000183955067769,9.32726941796,18.8378603001,1,0.675205403005,1265.9537037,684.074074074,436.351851852,1.02794013877,0.516376323928,1,0.761589825231,0.874463081267,43.7554531085,43.6571522772,17.8869927867,6.67751716881,5.92744661835,35.8352553375,36.5821461647,0.816710078509,134.110592593,0.960557918072,8.1066149273,12.7397272587,1,0.644292679046,NA,NA,PEX5,myplate_01--PEX5--903--W307--P01,C:\tutorial,myplate,myplate_01,1,1,P01--PEX5--903,903,307,W307--PEX5--903,C:\tutorial\myplate_01\W307--PEX5--903\P01--PEX5--903,C:\tutorial\myplate_01\W307--PEX5--903\P01--PEX5--903,C:\tutorial\myplate_01\W307--PEX5--903\P01--PEX5--903,C:\tutorial\myplate_01--cellprofiler\W307--PEX5--903\P01--PEX5--903,PEX5_903
189,65,myplate_01--EMD--870--W308--P01--PM.tif,myplate_01--EMD--870--W308--P01--TOTAL.tif,myplate_01--EMD--870--W308--P01--DNA.tif,myplate_01--EMD--870--W308--P01--outlines.tif,myplate_01--EMD--870--W308--P01--score.tif,308,-1.75714199975,0.000295948702842,0.000214473111555,9.24862232307,23.2231487299,1,0.575419186818,1342.27692308,698.861538462,449.476923077,1.03644233646,0.533892439245,1,0.741178884516,0.848471364259,45.2372116856,45.426753979,17.9262055138,6.71549644883,5.99196944023,36.7667817504,37.277366188,10.438080354,139.875169231,0.953403543224,8.39856596896,16.7138934666,1,0.521897346281,NA,NA,EMD,myplate_01--EMD--870--W308--P01,C:\tutorial,myplate,myplate_01,1,1,P01--EMD--870,870,308,W308--EMD--870,C:\tutorial\myplate_01\W308--EMD--870\P01--EMD--870,C:\tutorial\myplate_01\W308--EMD--870\P01--EMD--870,C:\tutorial\myplate_01\W308--EMD--870\P01--EMD--870,C:\tutorial\myplate_01--cellprofiler\W308--EMD--870\P01--EMD--870,EMD_870
132,52,myplate_01--APEX1--446--W309--P01--PM.tif,myplate_01--APEX1--446--W309--P01--TOTAL.tif,myplate_01--APEX1--446--W309--P01--DNA.tif,myplate_01--APEX1--446--W309--P01--outlines.tif,myplate_01--APEX1--446--W309--P01--score.tif,309,-1.83569553532,0.000326466746628,0.000244991155341,11.6124992482,20.5161985284,1,0.849872519493,1308.75,871.346153846,378.346153846,1.02268447827,0.511161113708,1,0.772530054601,0.881670000975,44.294664173,44.0980941716,18.2699574382,6.83400530113,6.06232962038,36.390350628,37.2230235114,-3.93920005291,135.627,0.963211021006,10.9021974599,14.1788511612,1,0.831174061838,NA,NA,APEX1,myplate_01--APEX1--446--W309--P01,C:\tutorial,myplate,myplate_01,1,1,P01--APEX1--446,446,309,W309--APEX1--446,C:\tutorial\myplate_01\W309--APEX1--446\P01--APEX1--446,C:\tutorial\myplate_01\W309--APEX1--446\P01--APEX1--446,C:\tutorial\myplate_01\W309--APEX1--446\P01--APEX1--446,C:\tutorial\myplate_01--cellprofiler\W309--APEX1--446\P01--APEX1--446,APEX1_446
148,57,myplate_01--EXOC7--436--W310--P01--PM.tif,myplate_01--EXOC7--436--W310--P01--TOTAL.tif,myplate_01--EXOC7--436--W310--P01--DNA.tif,myplate_01--EXOC7--436--W310--P01--outlines.tif,myplate_01--EXOC7--436--W310--P01--score.tif,310,-1.91588990558,0.000402761856094,0.000306027242914,12.1347517149,16.9911841748,1,0.809857754355,1275.01754386,555.456140351,491.333333333,1.03251386199,0.524983663524,1,0.753003198212,0.85758562926,44.0888181402,44.1512976149,17.722883082,6.61456535513,5.87800070295,35.9896746988,36.5157163729,-2.76828166912,136.049298246,0.956832767275,10.5972687891,12.4900131663,1,0.784787405114,NA,NA,EXOC7,myplate_01--EXOC7--436--W310--P01,C:\tutorial,myplate,myplate_01,1,1,P01--EXOC7--436,436,310,W310--EXOC7--436,C:\tutorial\myplate_01\W310--EXOC7--436\P01--EXOC7--436,C:\tutorial\myplate_01\W310--EXOC7--436\P01--EXOC7--436,C:\tutorial\myplate_01\W310--EXOC7--436\P01--EXOC7--436,C:\tutorial\myplate_01--cellprofiler\W310--EXOC7--436\P01--EXOC7--436,EXOC7_436
210,79,myplate_01--CDCA7--263--W311--P01--PM.tif,myplate_01--CDCA7--263--W311--P01--TOTAL.tif,myplate_01--CDCA7--263--W311--P01--DNA.tif,myplate_01--CDCA7--263--W311--P01--outlines.tif,myplate_01--CDCA7--263--W311--P01--score.tif,311,-1.72176666453,0.000341725768521,0.000275509199128,8.83842907674,20.0381431204,1,0.664262032703,1276.62025316,638.873417722,516.797468354,1.02875095257,0.518592948692,1,0.758706012675,0.869136359135,43.9848611949,43.8949783791,17.8776836823,6.69038619894,5.95112119095,36.1071044666,36.7059602478,6.99203736309,135.085063291,0.958543461488,7.89216446574,14.464606584,1,0.619238206356,NA,NA,CDCA7,myplate_01--CDCA7--263--W311--P01,C:\tutorial,myplate,myplate_01,1,1,P01--CDCA7--263,263,311,W311--CDCA7--263,C:\tutorial\myplate_01\W311--CDCA7--263\P01--CDCA7--263,C:\tutorial\myplate_01\W311--CDCA7--263\P01--CDCA7--263,C:\tutorial\myplate_01\W311--CDCA7--263\P01--CDCA7--263,C:\tutorial\myplate_01--cellprofiler\W311--CDCA7--263\P01--CDCA7--263,CDCA7_263
178,61,myplate_01--AR--563--W312--P01--PM.tif,myplate_01--AR--563--W312--P01--TOTAL.tif,myplate_01--AR--563--W312--P01--DNA.tif,myplate_01--AR--563--W312--P01--outlines.tif,myplate_01--AR--563--W312--P01--score.tif,312,-1.79174775033,0.000311207724735,0.000244991155341,11.3328476204,14.7310850015,1,0.891132662474,1390.47540984,682.016393443,516.819672131,1.03754145126,0.54563761192,1,0.752461669747,0.856864951736,46.2063164658,46.2498567264,18.2285535288,6.82654758678,6.08152906333,37.057341913,37.4832639772,-4.59192962515,141.191245902,0.95773302283,11.4323339136,12.241352126,1,0.835404821788,NA,NA,AR,myplate_01--AR--563--W312--P01,C:\tutorial,myplate,myplate_01,1,1,P01--AR--563,563,312,W312--AR--563,C:\tutorial\myplate_01\W312--AR--563\P01--AR--563,C:\tutorial\myplate_01\W312--AR--563\P01--AR--563,C:\tutorial\myplate_01\W312--AR--563\P01--AR--563,C:\tutorial\myplate_01--cellprofiler\W312--AR--563\P01--AR--563,AR_563
204,83,myplate_01--PIP--201--W313--P01--PM.tif,myplate_01--PIP--201--W313--P01--TOTAL.tif,myplate_01--PIP--201--W313--P01--DNA.tif,myplate_01--PIP--201--W313--P01--outlines.tif,myplate_01--PIP--201--W313--P01--score.tif,313,-1.75500311491,0.000280689680949,0.000260250177234,13.5953954131,17.921465992,1,0.937494898807,1382.60240964,796.385542169,481.602409639,1.03581422343,0.554164760811,1,0.758147537365,0.859558977043,46.3084392661,46.231765814,18.208442394,6.84782309262,6.091688634,37.0297735488,37.6299393364,9.14149118686,141.28373494,0.957687302611,11.9196459968,13.2106815348,1,0.92729355247,NA,NA,PIP,myplate_01--PIP--201--W313--P01,C:\tutorial,myplate,myplate_01,1,1,P01--PIP--201,201,313,W313--PIP--201,C:\tutorial\myplate_01\W313--PIP--201\P01--PIP--201,C:\tutorial\myplate_01\W313--PIP--201\P01--PIP--201,C:\tutorial\myplate_01\W313--PIP--201\P01--PIP--201,C:\tutorial\myplate_01--cellprofiler\W313--PIP--201\P01--PIP--201,PIP_201
252,104,myplate_01--TOP1--787--W314--P01--PM.tif,myplate_01--TOP1--787--W314--P01--TOTAL.tif,myplate_01--TOP1--787--W314--P01--DNA.tif,myplate_01--TOP1--787--W314--P01--outlines.tif,myplate_01--TOP1--787--W314--P01--score.tif,314,-1.74157164352,0.000173876527697,0.000153437023982,13.4257420421,19.2793743856,1,0.874495409114,1284.85576923,575.182692308,398.759615385,1.03450150318,0.526527889454,1,0.743949790251,0.857665402565,44.2312229389,44.3300961132,17.6242585175,6.60859484778,5.88039232994,35.9612517517,36.5481827857,0.941479461458,136.053596154,0.954721507756,11.6120778541,14.420210454,1,0.88545583214,NA,NA,TOP1,myplate_01--TOP1--787--W314--P01,C:\tutorial,myplate,myplate_01,1,1,P01--TOP1--787,787,314,W314--TOP1--787,C:\tutorial\myplate_01\W314--TOP1--787\P01--TOP1--787,C:\tutorial\myplate_01\W314--TOP1--787\P01--TOP1--787,C:\tutorial\myplate_01\W314--TOP1--787\P01--TOP1--787,C:\tutorial\myplate_01--cellprofiler\W314--TOP1--787\P01--TOP1--787,TOP1_787
154,53,myplate_01--CETP--878--W315--P01--PM.tif,myplate_01--CETP--878--W315--P01--TOTAL.tif,myplate_01--CETP--878--W315--P01--DNA.tif,myplate_01--CETP--878--W315--P01--outlines.tif,myplate_01--CETP--878--W315--P01--score.tif,315,-1.87048785154,0.000265430659056,0.000244991155341,13.3124837773,19.4494334265,1,0.921793855037,1392.39622642,552.452830189,420.301886792,1.02640550236,0.485812020025,1,0.759433666998,0.874224636167,45.2935784373,45.5165319158,18.7150509351,6.96165976246,6.18545667182,37.7331013384,38.6130041533,-2.47907667802,140.094150943,0.960856305009,11.7680476499,14.7811555257,1,0.967762162085,NA,NA,CETP,myplate_01--CETP--878--W315--P01,C:\tutorial,myplate,myplate_01,1,1,P01--CETP--878,878,315,W315--CETP--878,C:\tutorial\myplate_01\W315--CETP--878\P01--CETP--878,C:\tutorial\myplate_01\W315--CETP--878\P01--CETP--878,C:\tutorial\myplate_01\W315--CETP--878\P01--CETP--878,C:\tutorial\myplate_01--cellprofiler\W315--CETP--878\P01--CETP--878,CETP_878
120,62,myplate_01--PSEN1--929--W316--P01--PM.tif,myplate_01--PSEN1--929--W316--P01--TOTAL.tif,myplate_01--PSEN1--929--W316--P01--DNA.tif,myplate_01--PSEN1--929--W316--P01--outlines.tif,myplate_01--PSEN1--929--W316--P01--score.tif,316,-1.82629864324,0.000265430659056,0.000229732133448,16.234852075,23.8572431089,1,1.02252552786,1362.43548387,740.661290323,367.64516129,1.03025144436,0.517931634118,1,0.761700420328,0.863352732456,45.3917422692,45.2781142039,18.400081931,6.86631433611,6.09339420541,37.1211233279,37.7493574877,1.81256361685,139.811548387,0.957964609966,14.9405735321,16.01562557,1,1.11116306709,NA,NA,PSEN1,myplate_01--PSEN1--929--W316--P01,C:\tutorial,myplate,myplate_01,1,1,P01--PSEN1--929,929,316,W316--PSEN1--929,C:\tutorial\myplate_01\W316--PSEN1--929\P01--PSEN1--929,C:\tutorial\myplate_01\W316--PSEN1--929\P01--PSEN1--929,C:\tutorial\myplate_01\W316--PSEN1--929\P01--PSEN1--929,C:\tutorial\myplate_01--cellprofiler\W316--PSEN1--929\P01--PSEN1--929,PSEN1_929
167,65,myplate_01--EBF4--185--W317--P01--PM.tif,myplate_01--EBF4--185--W317--P01--TOTAL.tif,myplate_01--EBF4--185--W317--P01--DNA.tif,myplate_01--EBF4--185--W317--P01--outlines.tif,myplate_01--EBF4--185--W317--P01--score.tif,317,-1.81724068013,0.000295948702842,0.000260250177234,13.5887835271,21.6288110552,1,0.924747217442,1317.44615385,714.692307692,352.2,1.03218687531,0.531258582741,1,0.750115471016,0.862216904706,44.6623195858,44.7597112478,18.018353858,6.73517408382,5.99017327211,36.2158422384,36.9043877285,-0.374240877452,136.940646154,0.958786382961,13.3355464386,14.3627375886,1,0.928286590801,NA,NA,EBF4,myplate_01--EBF4--185--W317--P01,C:\tutorial,myplate,myplate_01,1,1,P01--EBF4--185,185,317,W317--EBF4--185,C:\tutorial\myplate_01\W317--EBF4--185\P01--EBF4--185,C:\tutorial\myplate_01\W317--EBF4--185\P01--EBF4--185,C:\tutorial\myplate_01\W317--EBF4--185\P01--EBF4--185,C:\tutorial\myplate_01--cellprofiler\W317--EBF4--185\P01--EBF4--185,EBF4_185
192,95,myplate_01--ARNTL--305--W318--P01--PM.tif,myplate_01--ARNTL--305--W318--P01--TOTAL.tif,myplate_01--ARNTL--305--W318--P01--DNA.tif,myplate_01--ARNTL--305--W318--P01--outlines.tif,myplate_01--ARNTL--305--W318--P01--score.tif,318,-1.71849266469,0.000265430659056,0.000199214089662,12.0845325876,20.3188614869,1,0.744869237064,1277.6,726.136842105,458.252631579,1.02585435456,0.503527827092,1,0.761798433454,0.872322016549,43.826515917,43.7049493994,18.0442365171,6.71994918423,5.96543188167,36.2837962112,36.9477638357,10.2345866584,135.078610526,0.960416278849,11.2617838015,14.9976350162,1,0.749139606608,NA,NA,ARNTL,myplate_01--ARNTL--305--W318--P01,C:\tutorial,myplate,myplate_01,1,1,P01--ARNTL--305,305,318,W318--ARNTL--305,C:\tutorial\myplate_01\W318--ARNTL--305\P01--ARNTL--305,C:\tutorial\myplate_01\W318--ARNTL--305\P01--ARNTL--305,C:\tutorial\myplate_01\W318--ARNTL--305\P01--ARNTL--305,C:\tutorial\myplate_01--cellprofiler\W318--ARNTL--305\P01--ARNTL--305,ARNTL_305
231,91,myplate_01--BAK1--208--W319--P01--PM.tif,myplate_01--BAK1--208--W319--P01--TOTAL.tif,myplate_01--BAK1--208--W319--P01--DNA.tif,myplate_01--BAK1--208--W319--P01--outlines.tif,myplate_01--BAK1--208--W319--P01--score.tif,319,-1.76325865619,0.000280689680949,0.000244991155341,9.85725534242,19.4605089296,1,0.700443444283,1294.17582418,592.208791209,432.428571429,1.03340779419,0.526047036765,1,0.753345009399,0.860440354482,44.3258020048,44.2719974837,17.8016756096,6.66574934941,5.93381072009,36.1165250876,36.6938899005,-1.82101715858,136.196241758,0.956901921496,9.14631871181,13.2946823388,1,0.692314755912,NA,NA,BAK1,myplate_01--BAK1--208--W319--P01,C:\tutorial,myplate,myplate_01,1,1,P01--BAK1--208,208,319,W319--BAK1--208,C:\tutorial\myplate_01\W319--BAK1--208\P01--BAK1--208,C:\tutorial\myplate_01\W319--BAK1--208\P01--BAK1--208,C:\tutorial\myplate_01\W319--BAK1--208\P01--BAK1--208,C:\tutorial\myplate_01--cellprofiler\W319--BAK1--208\P01--BAK1--208,BAK1_208
206,84,myplate_01--ARNTL--305--W320--P01--PM.tif,myplate_01--ARNTL--305--W320--P01--TOTAL.tif,myplate_01--ARNTL--305--W320--P01--DNA.tif,myplate_01--ARNTL--305--W320--P01--outlines.tif,myplate_01--ARNTL--305--W320--P01--score.tif,320,-1.80772084432,0.000280689680949,0.000229732133448,11.4106867187,19.7040365798,1,0.728465343512,1303.4047619,829.214285714,412.119047619,1.02834101184,0.515762794734,1,0.758660775691,0.865938342943,44.3360288767,44.2909480257,18.1006352145,6.749176223,6.00355677705,36.5166073078,37.1382355261,-0.654850166017,136.727357143,0.959110847544,9.99015812902,14.2323799725,1,0.695704828726,NA,NA,ARNTL,myplate_01--ARNTL--305--W320--P01,C:\tutorial,myplate,myplate_01,1,1,P01--ARNTL--305,305,320,W320--ARNTL--305,C:\tutorial\myplate_01\W320--ARNTL--305\P01--ARNTL--305,C:\tutorial\myplate_01\W320--ARNTL--305\P01--ARNTL--305,C:\tutorial\myplate_01\W320--ARNTL--305\P01--ARNTL--305,C:\tutorial\myplate_01--cellprofiler\W320--ARNTL--305\P01--ARNTL--305,ARNTL_305
145,55,myplate_01--CCNA2--632--W321--P01--PM.tif,myplate_01--CCNA2--632--W321--P01--TOTAL.tif,myplate_01--CCNA2--632--W321--P01--DNA.tif,myplate_01--CCNA2--632--W321--P01--outlines.tif,myplate_01--CCNA2--632--W321--P01--score.tif,321,-1.82402748946,0.000311207724735,0.000244991155341,11.647570041,20.2698016007,1,0.745910520986,1386,823.545454545,447.127272727,1.04318115451,0.559306042667,1,0.751505745923,0.855462946691,46.8987659693,46.7691447764,18.1280728655,6.81964534929,6.09856110642,36.7165762066,37.2748582684,-5.9253220737,141.9596,0.95718747998,9.1400015261,14.6340124197,1,0.671319839176,NA,NA,CCNA2,myplate_01--CCNA2--632--W321--P01,C:\tutorial,myplate,myplate_01,1,1,P01--CCNA2--632,632,321,W321--CCNA2--632,C:\tutorial\myplate_01\W321--CCNA2--632\P01--CCNA2--632,C:\tutorial\myplate_01\W321--CCNA2--632\P01--CCNA2--632,C:\tutorial\myplate_01\W321--CCNA2--632\P01--CCNA2--632,C:\tutorial\myplate_01--cellprofiler\W321--CCNA2--632\P01--CCNA2--632,CCNA2_632
